X,Y,id_0,id,jenis_acc,jenis_acc2,jenis_acc_,jenis acc,kondisi ac,diameter a,pembiaya a,alamat acc,sistem pel,lokasi acc,foto acc,status cc,material a,th. pasang,icon_url
115.145350263453,-8.55347611232559,"591","2439",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Pertigaan Jln. Kartini,,,,,./0.png
115.136238404263,-8.55098630882465,"592","2450",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Perempatan Jalan Menuju Jln. Dr. Ir. Soekarno,,,,,./0.png
115.134877660577,-8.55284788180872,"593","2451",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Pertigaan Jalan Jln. Dr. Ir. Soekarno,,,,,./0.png
115.136321606074,-8.55098729369305,"594","2453",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Perempatan Jalan Menuju Jln. Dr. Ir. Soekarno,,,,,./0.png
115.138493288052,-8.55228463763966,"595","2455",,Penguras,CI Gate Valve AF 6'',Gate Valve,,,,,,Perum Sanggulan Residence,,,,,./0.png
115.139645980181,-8.55337959032078,"596","2458",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Pertigaan Jln. Tamrin,,,,,./0.png
115.142626281357,-8.54793356362316,"597","2466",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Pertigaan Gg. Pudak Sari,,,,,./0.png
115.14100212645,-8.54736351770951,"598","2470",,,CI Gate Valve AF 6'',Gate Valve,,,,,,Tiang Listrik,,,,,./0.png
115.141246631549,-8.54700888600518,"599","2474",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Pertigaan Jalan,,,,,./0.png
115.140952596697,-8.54741640547586,"600","2476",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Perum Taman Pertiwi,,,,,./0.png
115.14202405851,-8.54958866329219,"601","2484",,,CI Gate Valve AF 2'',Gate Valve,,,,,,Pertigaan Jalan Gg. Mawar,,,,,./0.png
115.1396919669,-8.55335907352135,"602","2486",,,CI Gate Valve AF 4'',Gate Valve,,,,,,Pertigaan Jalan Tabanan Sanggulan,,,,,./0.png
115.140407408888,-8.54869459913954,"603","2494",,,CI Gate Valve AF 4'',Gate Valve,,,,,,10m Utara Pertigaan Jalan,,,,,./0.png
115.146173272517,-8.53866411107456,"604","2495",,,CI Gate Valve AF 10'',Gate Valve,,,,,,Perempatan Jalan,,,,,./0.png
115.143606040707,-8.54555263992366,"605","2498",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Perempatan Banjar Anyar,,,,,./0.png
115.144780262261,-8.54673271535222,"606","2500",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Barat Tiang Listrik,,,,,./0.png
115.141881807664,-8.55518588504143,"607","2502",,,"CI Gate Valve All Flanges 8""",Gate Valve,,,,,,Perempatan Jln. Ahmad Yani,,Tutup Full,,,./0.png
115.140000589401,-8.56004782114967,"608","2506",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Pertigaan Jalan Br. Sema,,,,,./0.png
115.139996126692,-8.56003733524543,"609","2507",,,"CI Gate Valve All Flanges 2""",Gate Valve,,,,,,Tapal Batas Br. Sema,,,,,./0.png
115.141076252385,-8.56040081407228,"610","2509",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Perum Rafika Permai,,,,,./0.png
115.138260888425,-8.57023930776997,"611","2520",,,CI Gate Valve AF 8'',Gate Valve,,,,,,Jembatan,,,,,./0.png
