X,Y,id_0,id,jenis_acc,jenis_acc2,jenis_acc_,jenis acc,kondisi ac,diameter a,pembiaya a,alamat acc,sistem pel,lokasi acc,foto acc,status cc,material a,th. pasang,icon_url
115.194894589211,-8.38025387926354,"70","507","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,IPA Candi Kuning Pompa 55kw,,,,,,./0.png
115.195233171067,-8.3878797356751,"71","510","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,IPA Candi Kuning Pompa 55kw,,,,,,./0.png
115.195173124861,-8.39152904283977,"72","512","PVC Reducer All Flanges 3""x2""",,,Reducer,,,,,IPA Candi Kuning Pompa 55kw,,,,,,./0.png
115.118589907436,-8.5186872433115,"73","530","PVC Reducer All Sockets 2""x1""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,,./0.png
115.113586212184,-8.52760890045215,"74","540","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,"2020",./0.png
115.111999832706,-8.526723558249,"75","554","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,,./0.png
115.107309052056,-8.52976429684077,"76","581","PVC Reducer ALl Sockets 3""x2""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,,./0.png
115.109699199592,-8.53211118801808,"77","599","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,,./0.png
115.109308281932,-8.53366377285594,"78","631","PVC Reducer All Sockets 4""x3""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,,./0.png
115.102935492374,-8.54341590520087,"79","680","PVC Reducer All Sockets 1""x3/4""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,,./0.png
115.102782068576,-8.54351702829648,"80","681","PVC Reducer All Sockets 3/4""x1/2""",,,Reducer,,,,,MA Riang Gede Gravitasi,,,,,,./0.png
115.107823984727,-8.53523142334378,"81","707","PVC Reducer RRJ 8""x6""",,,Reducer,,,,,SIstem Trans Distribusi MA Riang Gede,,,,,,./0.png
115.091740502464,-8.55259970930199,"82","714","PVC Reducer All Sockets 2""x1""",,,Reducer,,,,,SIstem Trans Distribusi MA Riang Gede,,,,,,./0.png
115.016833315529,-8.31951523417836,"83","725","PVC Reducer All Sockets 6""x4""",,,Reducer,,,,,MA. YEH AE,,,,,,./0.png
114.977137798648,-8.31800030549951,"84","727","PVC Reducer 3""x2""",,,Reducer,,,,,MA. PUJUNGAN,,,,,,./0.png
115.000952428935,-8.31979090116506,"85","730","PVC Reducer All Sockets 3""x2""",,,Reducer,,,,,MA. PUJUNGAN,,,,,,./0.png
115.006548878058,-8.31861618923702,"86","734","PVC Reducer 2""x1""",,,Reducer,,,,,MA. YEH AE,,,,,,./0.png
